dataset,num_layers,layer_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
CTCF_TDH_ENCODE,1,2,1,8755,0.41998398303985596,1.114855170249939,7.0759429931640625,16.95415687561035
CTCF_TDH_ENCODE,1,2,2,16151,1.270175814628601,0.9049773812294006,1.612749695777893,31.277321815490723
CTCF_TDH_ENCODE,1,4,1,8886,0.41922837495803833,1.102007508277893,6.795819282531738,17.28369164466858
CTCF_TDH_ENCODE,1,4,2,6759,0.3877100944519043,0.791724681854248,0.94344562292099,13.252981424331665
CTCF_TDH_ENCODE,1,8,1,4399,0.3685702383518219,1.0258139371871948,2.672675609588623,8.690621852874756
CTCF_TDH_ENCODE,1,8,2,8487,0.38153716921806335,0.793971598148346,0.9323549866676331,16.60546565055847
CTCF_TDH_ENCODE,1,16,1,4886,0.4079338014125824,0.9549892544746399,4.710387229919434,9.621648788452148
CTCF_TDH_ENCODE,1,16,2,5331,0.3838804066181183,0.803087592124939,0.9506230354309082,10.563466548919678
CTCF_TDH_ENCODE,1,32,1,4036,0.3573652505874634,1.0663584470748901,3.917355537414551,8.012505054473877
CTCF_TDH_ENCODE,1,32,2,5171,0.38025423884391785,0.806397557258606,0.9374365210533142,10.168979406356812
CTCF_TDH_ENCODE,1,64,1,1543,0.36706915497779846,1.1940480470657349,1.8740688562393188,3.1797733306884766
CTCF_TDH_ENCODE,1,64,2,2383,0.3182162642478943,1.0038093328475952,0.8663328289985657,4.821927309036255
CTCF_TDH_ENCODE,1,128,1,1299,0.346442312002182,1.039225459098816,1.1893336772918701,2.7148454189300537
CTCF_TDH_ENCODE,1,128,2,2268,0.32482293248176575,0.9739424586296082,0.8715518116950989,4.614800453186035
CTCF_TDH_ENCODE,1,256,1,875,0.2956504821777344,1.196751356124878,1.3947570323944092,1.9575304985046387
CTCF_TDH_ENCODE,1,256,2,1411,0.31364837288856506,1.009710669517517,0.8694178462028503,3.018582344055176
CTCF_TDH_ENCODE,1,512,1,551,0.34962186217308044,1.098815679550171,1.3297204971313477,1.3662877082824707
CTCF_TDH_ENCODE,1,512,2,977,0.3198428750038147,0.9170932173728943,0.8753177523612976,2.2455902099609375
CTCF_TDH_ENCODE,1,1024,1,437,0.3088364899158478,1.2174533605575562,1.487359881401062,1.1113154888153076
CTCF_TDH_ENCODE,1,1024,2,719,0.3147684335708618,0.9235760569572449,0.8691948056221008,1.7117886543273926
CTCF_TDH_ENCODE,1,2048,1,279,0.2798861861228943,1.2549567222595215,1.7835068702697754,0.83001708984375
CTCF_TDH_ENCODE,1,2048,2,686,0.2846290171146393,0.9046188592910767,0.8288134336471558,1.7238273620605469
CTCF_TDH_ENCODE,1,4096,1,185,0.27483826875686646,1.248224139213562,1.8877302408218384,0.6307907104492188
CTCF_TDH_ENCODE,1,4096,2,599,0.26290804147720337,0.8422724604606628,0.7863406538963318,1.5384407043457031
CTCF_TDH_ENCODE,2,2,1,5011,0.3614153563976288,1.1905500888824463,3.2023801803588867,11.313826560974121
CTCF_TDH_ENCODE,2,2,2,4901,0.39407405257225037,0.7697587013244629,0.9361822009086609,11.063923358917236
CTCF_TDH_ENCODE,2,4,1,5480,0.4169605076313019,1.059462547302246,6.351546764373779,12.368414163589478
CTCF_TDH_ENCODE,2,4,2,2457,1.2689342498779297,0.9049773812294006,1.6123944520950317,5.711109399795532
CTCF_TDH_ENCODE,2,8,1,3831,0.45643675327301025,0.7926337718963623,0.9092686176300049,8.748686075210571
CTCF_TDH_ENCODE,2,8,2,3439,0.347730815410614,0.8970889449119568,0.8600390553474426,7.791747808456421
CTCF_TDH_ENCODE,2,16,1,1434,0.44937485456466675,0.9346109628677368,1.0259108543395996,3.415511131286621
CTCF_TDH_ENCODE,2,16,2,1854,0.3372514545917511,1.015325903892517,0.9851607084274292,4.330111265182495
CTCF_TDH_ENCODE,2,32,1,786,0.3692655563354492,1.2829409837722778,1.0492984056472778,1.9545783996582031
CTCF_TDH_ENCODE,2,32,2,1322,0.31284087896347046,0.9119005799293518,0.8181259632110596,3.198270082473755
CTCF_TDH_ENCODE,2,64,1,664,0.3547912538051605,1.2037906646728516,1.2421648502349854,1.7041494846343994
CTCF_TDH_ENCODE,2,64,2,1061,0.32309290766716003,0.9694885015487671,0.8605905771255493,2.5822513103485107
CTCF_TDH_ENCODE,2,128,1,339,0.32392755150794983,1.4045984745025635,1.1661185026168823,0.9723572731018066
CTCF_TDH_ENCODE,2,128,2,666,0.3217504620552063,0.9084172248840332,0.8469974398612976,1.711864948272705
CTCF_TDH_ENCODE,2,256,1,337,0.2713874578475952,1.3806084394454956,1.444132685661316,1.073958396911621
CTCF_TDH_ENCODE,2,256,2,579,0.30436617136001587,0.9700548648834229,0.8559239506721497,1.6678953170776367
CTCF_TDH_ENCODE,2,512,1,188,0.29818153381347656,1.2294527292251587,1.484584927558899,0.7384364604949951
CTCF_TDH_ENCODE,2,512,2,419,0.28444305062294006,0.8243765830993652,0.7497745156288147,1.3070032596588135
CTCF_TDH_ENCODE,2,1024,1,116,0.2767183780670166,1.2633227109909058,2.372647762298584,0.5606095790863037
CTCF_TDH_ENCODE,2,1024,2,252,0.2791106104850769,0.7772967219352722,0.7955413460731506,0.8887174129486084
CTCF_TDH_ENCODE,2,2048,1,97,0.24075625836849213,1.3278093338012695,3.0021560192108154,0.5964951515197754
CTCF_TDH_ENCODE,2,2048,2,194,0.2609018385410309,0.7693602442741394,0.7484261393547058,0.8677475452423096
CTCF_TDH_ENCODE,2,4096,1,57,0.23914404213428497,1.2577844858169556,3.282278537750244,0.8140034675598145
CTCF_TDH_ENCODE,2,4096,2,205,0.22385375201702118,0.771348237991333,0.7045313715934753,1.463453769683838
CTCF_TDH_ENCODE,3,2,1,17707,1.4934167861938477,2.0958282947540283,1.201232671737671,43.27434825897217
CTCF_TDH_ENCODE,3,2,2,5161,0.40013134479522705,0.7384591698646545,0.8963876366615295,13.24898099899292
CTCF_TDH_ENCODE,3,4,1,5751,0.4119606912136078,0.9471416473388672,4.83475923538208,14.313549280166626
CTCF_TDH_ENCODE,3,4,2,15990,1.270183801651001,0.9049773812294006,1.6127527952194214,39.38366103172302
CTCF_TDH_ENCODE,3,8,1,4791,0.4005487263202667,0.9084132313728333,3.4990248680114746,11.978245496749878
CTCF_TDH_ENCODE,3,8,2,2631,0.3760639429092407,0.7280621528625488,0.8731580376625061,6.794787406921387
CTCF_TDH_ENCODE,3,16,1,1600,0.3859618902206421,1.2599185705184937,1.2184031009674072,4.222453594207764
CTCF_TDH_ENCODE,3,16,2,2162,0.3590207099914551,0.7473326325416565,0.8512742519378662,5.604796648025513
CTCF_TDH_ENCODE,3,32,1,618,0.32386520504951477,1.2664865255355835,1.2403165102005005,1.7784624099731445
CTCF_TDH_ENCODE,3,32,2,896,0.34010642766952515,0.8636319041252136,0.8367488384246826,2.480436086654663
CTCF_TDH_ENCODE,3,64,1,380,0.3064669370651245,1.395503044128418,1.3706365823745728,1.185591220855713
CTCF_TDH_ENCODE,3,64,2,457,0.3271181881427765,0.9141543507575989,0.8630924224853516,1.377861499786377
CTCF_TDH_ENCODE,3,128,1,351,0.3474469482898712,1.324090600013733,1.015042781829834,1.1216251850128174
CTCF_TDH_ENCODE,3,128,2,988,0.276359498500824,0.7875956296920776,0.7533660531044006,2.6275930404663086
CTCF_TDH_ENCODE,3,256,1,140,0.31312137842178345,1.1923457384109497,1.4972518682479858,0.6789484024047852
CTCF_TDH_ENCODE,3,256,2,479,0.3010184168815613,0.8027710914611816,0.7909625768661499,1.6100115776062012
CTCF_TDH_ENCODE,3,512,1,132,0.2702619135379791,1.1805611848831177,2.0597124099731445,0.6974802017211914
CTCF_TDH_ENCODE,3,512,2,185,0.2989634573459625,0.7955235242843628,0.8199822902679443,0.8319149017333984
CTCF_TDH_ENCODE,3,1024,1,94,0.26671651005744934,1.1702464818954468,2.141036033630371,0.5882778167724609
CTCF_TDH_ENCODE,3,1024,2,96,0.30713754892349243,0.8218395113945007,0.79579097032547,0.5912065505981445
CTCF_TDH_ENCODE,3,2048,1,89,0.2733670473098755,1.1699804067611694,3.1738383769989014,0.729236364364624
CTCF_TDH_ENCODE,3,2048,2,185,0.20587077736854553,0.7615160942077637,0.7224690318107605,1.0917332172393799
CTCF_TDH_ENCODE,3,4096,1,59,0.24161772429943085,1.121495246887207,4.256171226501465,1.3223352432250977
CTCF_TDH_ENCODE,3,4096,2,182,0.16542474925518036,0.7156486511230469,0.735699474811554,2.1559598445892334
CTCF_TDH_ENCODE,4,2,1,17283,1.4934167861938477,2.0958282947540283,1.201232671737671,46.945409059524536
CTCF_TDH_ENCODE,4,2,2,3987,1.2694486379623413,0.9049773812294006,1.6125071048736572,11.250604629516602
CTCF_TDH_ENCODE,4,4,1,4945,0.3976915776729584,1.0017282962799072,4.103381633758545,13.506727695465088
CTCF_TDH_ENCODE,4,4,2,3577,0.40339070558547974,0.7569929361343384,0.93934565782547,10.068965435028076
CTCF_TDH_ENCODE,4,8,1,1718,0.3490152359008789,1.1983857154846191,0.9703488349914551,5.015976428985596
CTCF_TDH_ENCODE,4,8,2,978,0.3763408064842224,0.7562665343284607,0.907497763633728,2.966463565826416
CTCF_TDH_ENCODE,4,16,1,879,0.45021650195121765,1.056363821029663,0.8257837891578674,2.6923656463623047
CTCF_TDH_ENCODE,4,16,2,872,0.3316601812839508,0.8668439388275146,0.785353422164917,2.627929210662842
CTCF_TDH_ENCODE,4,32,1,1434,0.3991868793964386,0.8284794688224792,1.5340291261672974,4.223142862319946
CTCF_TDH_ENCODE,4,32,2,397,0.372871458530426,0.7309479713439941,0.8979576230049133,1.3637776374816895
CTCF_TDH_ENCODE,4,64,1,229,0.3899753987789154,1.3114217519760132,0.7971274256706238,0.9122962951660156
CTCF_TDH_ENCODE,4,64,2,446,0.32774171233177185,0.8387367725372314,0.8336041569709778,1.4912917613983154
CTCF_TDH_ENCODE,4,128,1,183,0.32469436526298523,1.2652744054794312,1.173242211341858,0.7834775447845459
CTCF_TDH_ENCODE,4,128,2,262,0.32296276092529297,0.72652268409729,0.7804705500602722,0.9919722080230713
CTCF_TDH_ENCODE,4,256,1,152,0.3195164203643799,1.1233100891113281,1.3856312036514282,0.7769930362701416
CTCF_TDH_ENCODE,4,256,2,421,0.3032420873641968,0.8125550150871277,0.7580620646476746,1.6070163249969482
CTCF_TDH_ENCODE,4,512,1,132,0.2534938454627991,0.9188854098320007,2.062551498413086,0.750385046005249
CTCF_TDH_ENCODE,4,512,2,55,0.32200533151626587,0.8053964972496033,0.8125470280647278,0.5099470615386963
CTCF_TDH_ENCODE,4,1024,1,72,0.26559019088745117,1.2065739631652832,3.26112961769104,0.5949151515960693
CTCF_TDH_ENCODE,4,1024,2,250,0.22818498313426971,0.7151435017585754,0.7208094596862793,1.1602637767791748
CTCF_TDH_ENCODE,4,2048,1,52,0.2333597093820572,1.373429536819458,3.2894201278686523,0.7418985366821289
CTCF_TDH_ENCODE,4,2048,2,233,0.18092702329158783,0.7655640244483948,0.787208080291748,1.5277745723724365
CTCF_TDH_ENCODE,4,4096,1,73,0.26632341742515564,1.0665115118026733,3.845646619796753,1.957042932510376
CTCF_TDH_ENCODE,4,4096,2,207,0.22902266681194305,0.7456733584403992,0.8614733815193176,3.2081100940704346
